avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate
20,10,250,527.2,29477,2302,29.5,0,"[22640, 34218.1]",49.2,46.8,52.2,"Quitman County, Georgia",2.29,40.2,11.8,53.9,,0,40.7,6.3,38.9,11.2,48.8,26.7,24.7,53.6,27.8,49.61306965,49.22613929,0.386930353,0,38.52216749,8.61618799
114,44,169,466.6,38449,16281,20.6,0,"(37413.8, 40362.7]",47.8,47.1,48.7,"Rabun County, Georgia",2.34,55.1,25.9,37.6,,4.6,34,15.5,45.2,7.3,50.8,34,28.3,40.6,21.9,92.57346613,1.887372433,0.774621911,2.637403172,51.99587568,5.049875312
38,13,127,374.8,25807,7193,36.3,0,"[22640, 34218.1]",39.2,35,44,"Randolph County, Georgia",2.54,40.7,36.4,34.4,25.9,3.3,35.3,7.1,43.9,10.4,41.8,29.3,20.9,47.8,30.8,34.76418319,61.88653452,2.077922078,0.15037594,39.83536149,10.85271318
903,392,197.6,453.5,36012,201793,26,535.2019148,"(34218.1, 37413.8]",33.3,31.6,35.6,"Richmond County, Georgia",2.68,35.2,20,38,,7.3,31.1,12.7,48.6,12,56.6,,32.6,38.9,23.4,39.07328196,54.83056868,1.706981435,1.15504419,34.5491049,6.251597303
373,131,162.1,437.7,48287,88856,17.3,0,"(48021.6, 51046.4]",37.5,35.6,39.3,"Rockdale County, Georgia",2.91,46.4,18.8,40,,5.8,31.2,17.4,55.9,11.2,62.2,49.3,44,28.6,15.8,44.24805238,49.2894213,1.965454943,2.212862913,48.17540425,5.788659325
19,8,151.3,358,39601,5168,20.1,0,"(37413.8, 40362.7]",38.4,38.1,38.5,"Schley County, Georgia",2.7,53.4,15.6,28.3,,0,34.4,9.4,51,12.4,51.7,38.1,34.5,38.1,21.1,73.64998029,23.94560505,0.157666535,1.773748522,51.72964343,6.255585344
82,39,214.9,475.8,34012,14162,26.2,353.0574778,"[22640, 34218.1]",40,37.8,41.7,"Screven County, Georgia",2.61,45.1,30.1,33,36.3,0.6,42.2,9.1,48.2,9.8,52,40.1,34.1,38.7,24.9,55.93411235,41.99633957,0.042235675,0.056314233,45.70888469,7.930489731
56,23,180.1,446.2,37672,8647,26.4,0,"(37413.8, 40362.7]",45.1,44.6,45.5,"Seminole County, Georgia",2.62,46.9,30.4,23,,3.4,40.3,9,,9.4,51.1,,31.3,43.1,25.7,64.15782871,33.49298666,0.547382826,0.570190444,47.7128143,2.387267905
361,139,196.2,511.1,35555,64051,27.4,0,"(34218.1, 37413.8]",38.2,36.3,40,"Spalding County, Georgia",2.76,44.8,25.8,34.4,36.8,2.9,36.5,10,47.2,12.4,54.3,41.6,37,39.8,23.9,63.07203357,32.89652905,0.919011163,1.097490332,45.6838491,5.051532411
158,70,213.1,476.6,36870,25586,20.9,0,"(34218.1, 37413.8]",41.2,40,42.2,"Stephens County, Georgia",2.7,54.9,25,28.2,,5,38.3,8.4,49.9,10.6,59.1,42.7,38.3,39.3,21.8,84.03981265,12.19750195,0.441061671,1.857923497,57.56686236,7.304204452
35,15,228.8,512.8,27635,5851,39.4,0,"[22640, 34218.1]",38,33.8,46.3,"Stewart County, Georgia",2.48,23.1,55.1,37.9,,0,35.6,8.7,29.3,14.5,41.3,28.2,23.6,47.1,27.9,29.77164281,48.68779823,1.653033402,17.53578732,22.99248989,2.584269663
158,63,181.7,460,34017,30779,33.9,0,"[22640, 34218.1]",34.6,32.6,36.6,"Sumter County, Georgia",2.58,37.6,17.8,28.8,,4.7,31.4,9.3,46.5,14.4,49.3,36.1,29.7,45.7,31.3,42.57532852,51.66247733,1.349072513,2.373603996,38.83188635,6.812933025
1962.667684,19,178,453.5494221,46495,5040,12.8,0,"(45201, 48021.6]",49.2,47.6,50.4,"Big Stone County, Minnesota",2.18,63.2,43.3,20.7,,6.1,42.4,13.4,57.6,3.3,76.1,53.5,35.3,38.7,14.9,98.03272302,0.194779899,0.077911959,0.116867939,56.35407537,7.09382151
1962.667684,100,151.9,453.5494221,49513,65787,17.9,45.60171462,"(48021.6, 51046.4]",30.1,29.3,31,"Blue Earth County, Minnesota",2.46,43.6,3.1,15.9,,7,28.1,21.6,68,4.9,79.5,65.7,56.3,26.5,13,92.06909789,3.107869482,2.031477927,0.42840691,46.2430072,4.61118069
1962.667684,65,161.5,453.5494221,52272,25313,8.9,1896.258839,"(51046.4, 54545.6]",43.5,42,45.2,"Brown County, Minnesota",2.27,55.4,8.6,28.9,,5.3,37.6,15.3,66.2,3.2,81.5,61.8,52.1,30.6,11,97.36914655,0.448977984,0.433224371,0.744358237,52.52364454,5.656722201
1962.667684,83,187.8,453.5494221,53291,35569,12.1,0,"(51046.4, 54545.6]",41,40.6,41.8,"Carlton County, Minnesota",2.51,50.6,13.8,34.3,,3.9,36.4,16.8,58.7,5.4,73.1,,53.1,34.1,17.9,89.65381034,1.23860847,0.58403634,0.158000169,51.24645469,5.169121658
1962.667684,111,148.8,453.5494221,88500,98741,4.8,638.0328334,"(61494.5, 125635]",36.9,36.1,37.6,"Carver County, Minnesota",2.76,62.3,13.1,26.7,45.7,14.5,21.2,32,73.2,3.8,87.5,76.6,68.6,17,7.4,93.04706681,1.187901583,2.522070731,0.607010395,64.90514511,5.473379087
1962.667684,76,168.1,453.5494221,45179,28706,15.7,0,"(42724.4, 45201]",48.3,48,48.6,"Cass County, Minnesota",2.19,61.1,18,44.2,,3.6,35.4,14.2,52.6,7.4,61.7,39.9,31.9,49.5,25.9,85.19232792,0.361162734,0.497913672,0.126231635,54.46484132,7.941812463
1962.667684,33,167.2,453.5494221,51274,12109,11.5,0,"(51046.4, 54545.6]",43,42.5,44.3,"Chippewa County, Minnesota",2.36,56.4,22.7,29.7,,4.9,36,11.8,65.6,2.6,68.5,,40.2,39.5,21.4,93.8785585,0.814546651,0.246832319,0.970873786,53.27640985,8.914100486
1962.667684,82,149,453.5494221,75122,54293,6.2,0,"(61494.5, 125635]",40.2,38.7,41.4,"Chisago County, Minnesota",2.63,57.2,19.1,37.8,,5.6,34.6,15.6,64.7,5.5,80.1,65.2,58.9,27,12.2,95.46011814,1.162833897,0.756027789,0.447672475,60.30391761,5.001246158
1962.667684,98,161,453.5494221,55560,62324,13.3,0,"(54545.6, 61494.5]",32.4,32,32.9,"Clay County, Minnesota",2.51,49.6,5.2,24.4,,7.4,27.3,22.8,68.8,4.3,78.8,,57.8,26.5,13.5,92.60500337,2.005617701,1.153106983,0.576553491,51.69798007,6.780928638
1962.667684,23,184.9,453.5494221,43674,8803,17.8,0,"(42724.4, 45201]",42.5,41.5,43.7,"Clearwater County, Minnesota",2.48,57.1,20.8,37.4,35.6,6.1,38.1,11.1,53.2,7.4,57.6,41.3,34.5,45.2,25.8,86.76873857,0.251371115,0.422760512,0.045703839,55.39300057,7.495429616
1962.667684,11,128.7,453.5494221,48593,5194,10.4,0,"(48021.6, 51046.4]",51.3,50.5,52.6,"Cook County, Minnesota",1.93,63.3,11.8,25.8,,11.5,25.1,22.3,62,4,73.9,50.6,42.9,38.6,14.6,86.98498267,0.904890258,0.924143242,1.251443974,53.31825038,2.465166131
1962.667684,32,153.8,453.5494221,48176,11549,12.9,0,"(48021.6, 51046.4]",42.8,42,44.2,"Cottonwood County, Minnesota",2.38,57.7,29.4,36.8,27,6.8,36.2,13.9,59.2,4.9,70.6,,36.5,43.5,20.6,90.85281981,0.618982118,2.733837689,3.71389271,53.63046662,8.062360802
1962.667684,160,176.7,453.5494221,50162,63428,10.9,378.3817872,"(48021.6, 51046.4]",43.5,42.7,44.5,"Crow Wing County, Minnesota",2.36,56.3,12.8,29.2,,5.7,31.4,15.6,57.9,5.7,70.1,50.3,42.4,41.1,20.1,96.52962822,0.639195534,0.502791524,0.066615912,52.53935141,6.153360682
1962.667684,571,154.4,453.5494221,76269,414686,7.3,159.1565667,"(61494.5, 125635]",37.5,36.5,38.6,"Dakota County, Minnesota",2.59,55.2,13.4,30.2,43,13.4,21.6,27.8,,5,82.2,,63.7,22.7,10.6,84.13195057,5.216718569,4.565240809,2.659527587,54.81702095,5.401029725
1962.667684,32,153.6,453.5494221,68777,20364,7.6,0,"(61494.5, 125635]",37.9,36.9,39,"Dodge County, Minnesota",2.67,59.6,13.3,38.6,,7,33.5,18.1,71.4,3.5,81.8,67.3,60.1,24.7,12,97.25480532,0.537210448,0.473139478,0.359783144,59.42297512,6.386701662
1962.667684,91,160.9,453.5494221,52298,37075,9.6,80.91706001,"(51046.4, 54545.6]",44.1,42.4,45.9,"Douglas County, Minnesota",2.32,59.8,11.5,25.3,,9.1,29.9,17.8,63.8,4.5,77.9,56.8,46.3,35.2,14.1,97.72255598,0.576187875,0.243036592,0.174767886,56.35323607,6.190278355
1962.667684,40,158.9,453.5494221,48163,14050,13.5,1138.790036,"(48021.6, 51046.4]",46.7,44.1,48.3,"Faribault County, Minnesota",2.18,57.4,15.6,34.1,,6,39.9,12.8,61.5,4.2,72.1,51.6,42.1,39.6,18.6,97.65987351,0.358397751,0.414617006,0.400562193,52.24348917,3.50678733
1962.667684,50,152.7,453.5494221,52444,20834,11.6,0,"(51046.4, 54545.6]",43,41.7,44.4,"Fillmore County, Minnesota",2.4,59.1,21.7,31.1,,5.9,35.7,13.8,64.5,4.3,74.8,56.1,46.5,33.2,14.3,98.26320587,0.407810776,0.38861968,0.196708727,55.92544836,5.655206776
1962.667684,84,164.1,453.5494221,47203,30613,12.5,65.33172182,"(45201, 48021.6]",44.6,43.1,46.4,"Freeborn County, Minnesota",2.33,52.7,15.9,36.6,42.2,5.3,36.7,11.5,61.5,4.9,70.3,51.7,43.6,39,19.6,95.12574036,1.129559504,1.307570314,1.074537981,49.27268529,5.846508564
1962.667684,106,161.6,453.5494221,60869,46435,9.6,0,"(54545.6, 61494.5]",43,41.3,44.4,"Goodhue County, Minnesota",2.42,55.8,14.8,36.9,38.9,9.4,33,16.8,63.9,5.3,77.2,,51.6,31.3,13.9,95.17001962,1.11262048,0.571403929,0.280311361,54.15846326,6.13624545
1962.667684,17,159.9,453.5494221,48179,5903,10.5,0,"(48021.6, 51046.4]",46.3,44.5,48.2,"Grant County, Minnesota",2.32,60.1,15.7,29.4,44,10.9,33.4,14.6,61.1,3.6,73.5,52.3,38.6,41.2,18.7,97.53397081,0,0.301962758,0.369065593,55.41501976,8.227848101
1962.667684,1854,156.8,453.5494221,64490,1223149,13,690.0222295,"(61494.5, 125635]",36.1,35.3,37.2,"Hennepin County, Minnesota",2.39,47.2,12.1,22.5,,19.9,17.8,30.3,67.9,6,75.4,63.3,56.1,27.3,15.2,74.27382081,12.16571379,6.796429382,2.530105796,43.89529902,5.881342381
1962.667684,40,141.8,453.5494221,59900,18773,8.4,0,"(54545.6, 61494.5]",45,43.6,46.4,"Houston County, Minnesota",2.35,58.1,11.8,30.3,,8.9,34.3,14.9,64.4,4.9,76.7,58.9,50.6,34.2,15,97.24643844,0.302998086,0.223261748,0.154156921,55.63023079,3.366021733
1962.667684,51,156,453.5494221,47944,20655,12.2,0,"(45201, 48021.6]",48,47.7,48.4,"Hubbard County, Minnesota",2.32,62.6,19.9,42.5,,6.1,31.8,16.7,56.6,5,67.9,,36.7,44.9,21.7,94.527073,0.554097404,0.544376397,0.422863809,58.75725504,3.229308005
1962.667684,72,177.3,453.5494221,65342,38429,7.8,0,"(61494.5, 125635]",39.5,37.8,40.4,"Isanti County, Minnesota",2.68,53.6,13.1,42.5,,3.5,37.8,12.8,,7.3,75,60.6,54.7,31.1,16.4,95.76457071,0.582306246,0.74420305,0.415186965,55.03236361,5.876216968
1962.667684,123,177.7,453.5494221,48525,45435,14.7,0,"(48021.6, 51046.4]",45.9,44.6,47.1,"Itasca County, Minnesota",2.33,58.5,14.7,27.1,52.7,5.5,31.8,15.1,54.2,7.1,69.6,48.9,43.2,40.6,18.9,93.05904661,0.489482736,0.390263262,0.273404771,55.68151859,6.184256155
1962.667684,22,130.4,453.5494221,53700,10079,9.8,0,"(51046.4, 54545.6]",43.4,42.7,44.3,"Jackson County, Minnesota",2.32,59.4,10.7,28,,7.9,34.8,14.2,66,3.2,80.4,,47.7,32.2,12.8,95.34815395,0.195867202,2.477720106,1.282930173,54.91502067,7.996051333
1962.667684,35,162.2,453.5494221,48908,15837,13.8,0,"(48021.6, 51046.4]",43.9,42.9,44.5,"Kanabec County, Minnesota",2.55,54.9,14.6,40.1,,4.5,39.7,8,56.3,9.8,64.6,45.7,39.9,44.5,24.9,96.78810223,0.431169156,0.331187902,0.137474224,54.8215151,4.499229584
1962.667684,85,147.5,453.5494221,57405,42542,11.5,1504.395656,"(54545.6, 61494.5]",39.9,37.7,42.2,"Kandiyohi County, Minnesota",2.48,57.7,18.7,24,,8.4,27.9,15.1,64.9,4.8,70.7,,44.6,36.1,19.3,90.42738667,2.916784469,0.652624635,4.026481953,55.81102928,5.730234678
1962.667684,14,168.3,453.5494221,50372,4424,9.9,0,"(48021.6, 51046.4]",48.1,46.7,49.6,"Kittson County, Minnesota",2.28,54.7,16.4,33.9,41.6,8.1,35,16.8,60.3,2.8,73.8,54.1,41.5,36.5,16.2,98.10267857,0.602678571,0.200892857,0.089285714,51.67364017,6.869220608
1962.667684,37,173.3,453.5494221,44113,12841,15.3,0,"(42724.4, 45201]",47.4,46.9,47.9,"Koochiching County, Minnesota",2.18,55,18.8,34.7,,6.7,36.5,13.5,54.4,7.8,62.3,43.6,37.3,47.5,26.8,93.71840049,0.880956029,0.643480925,0.015320974,49.86310746,3.367670365
1962.667684,20,145.6,453.5494221,48245,6856,10.4,0,"(48021.6, 51046.4]",49.8,47.8,51.6,"Lac qui Parle County, Minnesota",2.24,61.2,23.3,33.7,,4.5,38.3,13.6,60.8,3.7,78.6,54.8,38.5,38.4,14,96.95286914,0.626512886,0.811618966,0.128150363,55.75048733,6.786941581
1962.667684,32,164.5,453.5494221,52381,10631,10.5,0,"(51046.4, 54545.6]",50.2,50,50.5,"Lake County, Minnesota",2.06,62.3,13.3,41.9,,4.8,36.2,15.5,54,4.8,71.9,49.5,44.3,42.5,19.8,97.03255814,0.111627907,0,0.446511628,54.17731472,7.011070111
1962.667684,11,172.7,453.5494221,44727,3923,10.7,0,"(42724.4, 45201]",50.3,51.3,48.7,"Lake of the Woods County, Minnesota",2.4,52.3,12.9,62.5,18.8,5.8,44.8,12.4,59.9,4.8,69.4,,41.1,40.1,19.4,94.27703216,0.582425931,0.911623196,0,51.32470733,5.924855491
1962.667684,56,166.9,453.5494221,61665,27663,8.9,36.14936919,"(61494.5, 125635]",41.3,41.2,41.3,"Le Sueur County, Minnesota",2.52,58.4,12.8,38.9,,8.7,35.5,15.4,66.9,5.3,78.7,63.2,56.1,29.6,14.3,95.36579204,0.591908182,0.483632295,1.945356769,57.7359535,7.140456989
1962.667684,17,146.8,453.5494221,48449,5771,10.2,0,"(48021.6, 51046.4]",46.5,45.1,48.4,"Lincoln County, Minnesota",2.25,59.1,17.9,31.6,,11.3,40.5,15.8,63.9,2.8,78.6,58.2,45,33.7,12.2,97.2107438,0.378787879,0.154958678,1.136363636,54.22507008,5.539070228
1962.667684,49,163,453.5494221,53552,25673,11.5,0,"(51046.4, 54545.6]",35.1,33.8,36.5,"Lyon County, Minnesota",2.46,51.3,7.3,23.5,61.3,7.9,35.1,18.6,69,5.3,76.7,62.4,51.4,29.5,15.3,89.67664111,2.926183898,3.330868905,2.840577454,50.33139185,5.799293999
1962.667684,81,175.4,453.5494221,60114,35932,7.9,1586.329734,"(54545.6, 61494.5]",39.9,38.7,42,"McLeod County, Minnesota",2.4,56,15.1,27.8,,9.3,38,12.9,66.7,4.5,77.3,59.6,52.5,32.1,14,95.90245797,0.374521445,0.621428175,1.462020751,53.36392469,7.114267269
1962.667684,15,215.7,453.5494221,39926,5457,19.6,0,"(37413.8, 40362.7]",36.3,35.6,37.3,"Mahnomen County, Minnesota",2.71,46.3,27.5,41,26.8,4.7,37.1,9.8,56.2,9.2,47.9,32.9,27.7,48.3,30.4,48.76273654,0.564046579,0.436681223,0.709606987,44.27786107,8.348623853
1962.667684,22,148.2,453.5494221,54433,9423,9.6,0,"(51046.4, 54545.6]",43.8,43.2,44.3,"Marshall County, Minnesota",2.32,59.4,20.4,35.1,40,4.6,37.4,14.5,62.8,4.7,76.8,58.3,46.4,32.1,13.3,97.56690998,0.264466307,0.190415741,0.327938221,54.6809039,6.110201855
1962.667684,58,162.5,453.5494221,52042,20022,12.2,49.94506043,"(51046.4, 54545.6]",45.4,44.4,47.6,"Martin County, Minnesota",2.26,54.9,19.6,29.7,,6.3,38.6,15.1,62.5,3.5,72.5,52.3,42.8,38.8,17.2,97.57739558,0.348894349,0.540540541,0.265356265,50.45861171,7.700101317
1962.667684,48,151.2,453.5494221,54354,23102,10,0,"(51046.4, 54545.6]",42,41.8,42.2,"Meeker County, Minnesota",2.48,60.4,20.2,37.2,,4.5,38.3,13.6,63.6,4.7,75.7,58,49.8,32.6,13.4,97.32802975,0.436681223,0.419386917,0.237796705,57.3795509,6.093113066
1962.667684,63,190,453.5494221,48434,25788,12,0,"(48021.6, 51046.4]",40.3,38.9,41.7,"Mille Lacs County, Minnesota",2.52,51.9,18.4,33.4,38.6,9.6,38.3,10,58.4,7.7,69.7,52.2,44.7,38.4,19.2,91.26661242,0.573443372,0.441706381,0.255724747,50.5574358,6.653151493
1962.667684,74,169.5,453.5494221,50685,32775,11.8,0,"(48021.6, 51046.4]",41.2,40,42.5,"Morrison County, Minnesota",2.43,57.5,16.2,35.1,44.3,4.4,38.6,11.6,63.6,5.8,71.3,53,44.5,37.6,18.8,97.19980584,0.543049572,0.503610218,0.260906498,55.11533853,5.734925549
1962.667684,88,155.6,453.5494221,47537,39116,12.1,0,"(45201, 48021.6]",39,37.7,40.8,"Mower County, Minnesota",2.51,53.1,27.4,23.4,,3.7,32.6,13.8,62.5,6.5,73.4,54.8,49,35,16,92.21709537,3.023427741,2.024116043,0.879496265,50.11345219,6.166646274
1962.667684,25,156.4,453.5494221,52219,8413,9.6,0,"(51046.4, 54545.6]",47.6,46.7,48.5,"Murray County, Minnesota",2.24,61.4,18.9,32.6,,9.6,36.5,13,61.1,4.5,76.2,,40.6,36.3,13.5,96.7288076,0.351741119,0.433814046,0.621409309,55.47230399,6.466069142
1962.667684,47,133.3,453.5494221,61279,33347,10.2,0,"(54545.6, 61494.5]",35.7,35.6,35.7,"Nicollet County, Minnesota",2.39,50.8,3.8,14.8,,8,27,22.3,70.4,4,80.7,65.5,57.5,28,13.1,93.60756816,2.436075682,1.477966512,0.95810917,52.822868,5.329918283
1962.667684,40,138.1,453.5494221,50684,21770,13,0,"(48021.6, 51046.4]",36.6,35.6,37.6,"Nobles County, Minnesota",2.71,54.1,41.1,29.3,24.9,4.7,34.3,10.1,63,6.9,67.3,52.1,42.5,33.3,18.1,80.98399963,3.983953521,5.759210587,7.202471527,53.9275695,7.86717183
1962.667684,19,169.9,453.5494221,51597,6678,13.4,0,"(51046.4, 54545.6]",45.4,44.4,47.1,"Norman County, Minnesota",2.4,56.2,14.4,31.8,46.8,7,38.5,12.4,57.9,5.1,70.3,50,39.2,40.5,18.8,93.21578004,0.508069337,0.403466826,0.941422594,54.91202346,6.289308176
1962.667684,224,142.2,453.5494221,69430,151436,9.8,151.8793418,"(61494.5, 125635]",36.7,35.8,37.7,"Olmsted County, Minnesota",2.52,55.2,14,27.3,42.1,16.6,20.9,23.8,69.3,4.1,80.4,,60.9,26.4,12.5,85.5885596,5.106362952,5.864081325,0.79671364,53.62614208,5.82767149
1962.667684,148,156.9,453.5494221,51510,57716,11.2,346.5243607,"(51046.4, 54545.6]",46.7,45.4,48,"Otter Tail County, Minnesota",2.34,60.2,16.4,31.1,,9.5,30.5,17.2,59.3,4.4,74.7,53.7,44.1,38.3,16.7,95.8964372,1.225852446,0.605101633,0.652049173,57.03768405,7.511606314
1962.667684,31,174.2,453.5494221,50905,14219,9.3,0,"(48021.6, 51046.4]",39.1,36.6,40.3,"Pennington County, Minnesota",2.34,49.7,13.4,27.5,52.8,6.3,36,11.8,68.5,3,75.5,58.4,52.1,33.9,17.6,93.75620128,1.658398299,0.836286322,0.290574061,45.21959459,5.893845653
1962.667684,63,161.7,453.5494221,42157,29069,17.5,0,"(40362.7, 42724.4]",43.7,42.3,45.3,"Pine County, Minnesota",2.42,51,14.8,40.7,,3.4,42.6,9.1,53,7.4,68.4,48.2,42.1,40.4,19.5,91.61133548,2.132247245,0.537339996,0.705044835,50.62934601,4.865649964
1962.667684,26,173,453.5494221,47164,9271,12.2,0,"(45201, 48021.6]",42.3,39.9,44.5,"Pipestone County, Minnesota",0.023,59.2,22.5,31.1,,2.9,36,14,62.8,4.2,69.1,,37,37.8,19.4,93.60701304,1.250801796,0.406243318,1.26149241,52.63819095,5.622270742
1962.667684,78,184.4,453.5494221,50175,31533,12.7,0,"(48021.6, 51046.4]",38.9,36.9,41.5,"Polk County, Minnesota",2.37,52.8,14.9,26.5,,5.1,31.1,16.3,63.9,4.6,72.5,56.1,46.4,34.5,17.9,92.85193521,1.157003836,0.833676736,1.534218785,51.04928083,7.867590454
1962.667684,28,154.5,453.5494221,51343,11041,10.4,0,"(51046.4, 54545.6]",46.5,44.4,48.6,"Pope County, Minnesota",2.23,63,20.2,32.3,,6.9,34.1,16.1,60.7,4.1,76.8,55.4,43.2,37.6,15.5,97.52466204,0.548045305,0.356229448,0.447570332,56.62299854,8.178625188
1962.667684,903,166.5,453.5494221,55070,538133,16.5,535.1836814,"(54545.6, 61494.5]",34.6,33.5,35.7,"Ramsey County, Minnesota",2.47,44,12.7,25,,15.4,21.9,24.4,63.9,7.1,68.8,56.4,50.6,33.6,20.5,69.12483812,11.1467148,13.25095609,1.869888948,41.77378576,6.13624584
1962.667684,9,157.6,453.5494221,48188,4055,9.2,0,"(48021.6, 51046.4]",42.3,41.5,42.9,"Red Lake County, Minnesota",2.43,57.5,12.9,34.9,43.5,8.6,40.9,11.8,65.8,3.5,72.9,55.9,49,36,18.6,94.97660675,0.664860872,0.270869244,0.911105639,54.60565924,10.14120668
1962.667684,46,180.7,453.5494221,49934,15471,12.4,0,"(48021.6, 51046.4]",43.2,41.7,45,"Redwood County, Minnesota",2.43,54,17.3,35.1,,10,37.9,13,61.8,4,71.6,52.4,39.4,36.5,17.1,89.44221841,0.712332252,3.281816447,0.400686892,51.81544316,5.74439157
1962.667684,42,176.5,453.5494221,54386,14892,11.3,0,"(51046.4, 54545.6]",44.5,43.5,45.5,"Renville County, Minnesota",2.34,57.1,16.1,40.8,34,9.1,37.5,12.2,62.1,5,76.2,55.4,43.1,35,15.1,94.04785446,0.75802518,0.58005405,2.768439786,54.09241445,5.738255034
1962.667684,114,168.4,453.5494221,60317,65400,13,0,"(54545.6, 61494.5]",36.4,35,37.4,"Rice County, Minnesota",2.5,49.2,8.8,18.6,69,3.7,31.8,17.6,,5.6,78.4,,54.9,25.9,12.2,89.99321888,3.83595845,2.277841137,1.915667478,54.56683827,4.613270514
1962.667684,23,147,453.5494221,55352,9600,9.6,0,"(54545.6, 61494.5]",41.1,40.3,42.4,"Rock County, Minnesota",2.37,61,14.4,36.7,,6.7,38.5,15,63.5,3.7,73.8,57.2,44.4,34.2,16.9,96.60148489,0.533305448,0.930670292,0.355536965,56.98651056,11.04133961
1962.667684,30,158.2,453.5494221,53838,15770,9.2,0,"(51046.4, 54545.6]",41.2,41.1,41.3,"Roseau County, Minnesota",2.44,59.7,18.9,40.7,36.8,3.6,37.3,14.2,69.1,2.7,80.4,62.6,55.1,29.6,12.5,93.61511367,0.685238553,2.670509126,0.236951649,56.07787274,6.330669945
1962.667684,493,184.8,453.5494221,49714,200431,17,683.5269993,"(48021.6, 51046.4]",40.9,39.4,42.7,"St. Louis County, Minnesota",2.26,47.7,9,21.7,59.4,9.9,29.5,18.2,,6.9,74,,49.1,35.3,16.9,92.66954605,1.546587135,1.030393105,0.213958685,45.37228695,4.901104316
1962.667684,148,153.9,453.5494221,91688,141660,5.5,444.7268107,"(61494.5, 125635]",35.5,35.2,35.9,"Scott County, Minnesota",2.9,60.3,15.6,27.9,,14.9,23.4,28.1,73.2,4.6,85.5,75.5,68,16.8,8,85.67236131,2.941262143,5.920391489,1.580227495,64.00598227,6.064705544
1962.667684,119,170.5,453.5494221,76512,91705,7.2,0,"(61494.5, 125635]",35.3,34.9,35.7,"Sherburne County, Minnesota",2.89,57.2,16.4,34.3,,7,26.6,19.2,69.6,5.2,82.3,,64.5,22.3,11.6,93.96466853,1.973429497,1.205738875,0.255528147,62.64473082,6.543533237
1962.667684,37,181.7,453.5494221,59893,14875,9.2,0,"(54545.6, 61494.5]",41.4,40.1,42.7,"Sibley County, Minnesota",2.46,58.3,18.9,38.5,,4.9,40.8,12.8,66.8,5.5,76.6,60.3,50.3,32.2,15.8,96.77784435,0.399440783,0.62579056,1.038546036,56.65114732,5.58244595
1962.667684,239,153.7,453.5494221,55832,154708,13.4,329.6532823,"(54545.6, 61494.5]",34,33,34.8,"Stearns County, Minnesota",2.52,50,7,16.5,,7.6,30.2,17.7,68.8,5,77.9,,54.7,28.6,14,91.04164619,3.746518562,1.897834136,1.19269963,51.70872261,4.490661015
1962.667684,65,145.9,453.5494221,57850,36755,10.9,0,"(54545.6, 61494.5]",39.8,39.1,40.2,"Steele County, Minnesota",2.52,55,15.5,32.9,,9.1,35.5,18.7,65.2,4.9,76.1,61.3,54.6,32.1,17.4,91.33148975,2.551816663,1.128056293,3.167866824,53.89250928,6.135046611
1962.667684,20,146.2,453.5494221,55292,9796,14.2,0,"(54545.6, 61494.5]",32.7,31.4,33.9,"Stevens County, Minnesota",2.55,51.3,5.3,22.9,,5.2,27.2,20.1,63.6,3.1,84.2,66.5,52.3,27.8,10.3,93.11227101,0.777811892,1.862654795,0.900624296,53.92584515,6.221294363
1962.667684,27,162.3,453.5494221,51032,9340,10.8,0,"(48021.6, 51046.4]",44.5,43.5,45.8,"Swift County, Minnesota",2.21,57.5,17.6,38.7,,6.8,38.6,12.6,63.2,3.9,72,54.4,42.4,38.6,19.8,95.9160105,1.637795276,0.167979003,1.375328084,52.02079887,9.56284153
1962.667684,49,147.2,453.5494221,43287,24257,17.8,0,"(42724.4, 45201]",43,42.1,44,"Todd County, Minnesota",2.45,58.7,24.4,27.7,43.1,4.9,37.1,11,59.6,5.1,66.1,49.5,41.1,37.3,18.4,95.40995667,0.286111338,0.420992398,1.921033271,55.95080801,7.800672834
1962.667684,10,132.3,453.5494221,49536,3401,12.2,0,"(48021.6, 51046.4]",48.4,47.1,49.5,"Traverse County, Minnesota",2.19,62.9,10.3,13.3,59.1,17.2,34.8,13.3,57.4,2.9,75.8,,38.4,41.7,16.6,92.44677749,0.495771362,0,0.262467192,57.34908136,4.967948718
1962.667684,48,160.2,453.5494221,58752,21239,7.3,188.332784,"(54545.6, 61494.5]",43.8,43.1,44.7,"Wabasha County, Minnesota",2.36,61.8,13.8,40.1,39.2,6.8,39.1,14.6,,3.6,77.8,56.6,49,34.1,14.9,97.56793415,0.16837379,0.350778729,0.289977082,57.73483748,5.142332415
