,gender,age,hours,evaluation,salary,status
7031,female,40.9466042462736,36.9246629267684,5,1,fired
7033,male,46.62680753506721,75.6071470751938,4,2,promoted
7034,male,25.2340685762465,43.425501207083904,2,2,fired
7037,male,33.0722604878247,43.218359285624295,5,2,fired
7038,female,46.892583984881604,38.3105907779468,3,3,fired
7039,female,29.699660809710604,75.9406512050133,2,4,fired
7041,male,30.6846047192812,55.2804930888354,3,4,ok
7042,female,40.6515864562243,57.9798769687687,4,2,promoted
7043,male,23.6299106944352,41.7897868201489,5,1,ok
7044,male,43.063440192490795,46.91427446513761,2,1,fired
7046,female,38.2623763103038,35.0610090448926,5,3,promoted
7047,male,27.934606373310103,41.872629917488396,5,1,promoted
7049,female,43.3150654193014,35.37124964286829,5,3,ok
7050,female,53.812102070078296,68.4100841440026,4,3,promoted
7051,male,37.4608926381916,53.1568487472725,3,2,ok
7052,female,37.9230763670057,70.6957346821818,2,4,ok
7053,female,48.168858299031896,36.7391477353067,2,4,fired
7054,male,32.2086452599615,35.0069391594926,3,3,fired
7055,female,22.3111326992512,46.2853541433566,2,5,fired
7058,female,47.5755435694009,59.3463626863174,4,4,promoted
7059,female,44.6645218227059,36.000943541084,3,0,fired
7061,female,50.648609353229396,44.85400314583261,3,5,fired
7062,male,27.6099786628038,44.529952234380204,4,0,fired
7063,male,54.7274147346616,50.1403587029642,5,2,promoted
7064,male,40.239393664524,38.709503799092104,4,5,fired
7065,female,39.12727589719,38.1831477244548,2,4,fired
7066,male,43.128310767933705,59.2404429247392,5,1,promoted
7067,female,26.6126575693488,43.9594758428966,2,2,fired
7070,female,46.0198284965008,35.6657897724401,3,2,fired
7071,female,42.7716956287622,37.400778793645,2,3,fired
7072,male,59.5677992980927,35.0073111817782,3,4,fired
7073,female,39.2137938179076,69.22683861547961,2,4,promoted
7074,male,38.719401201233296,60.5696833386217,2,2,promoted
7075,female,38.6984993703663,76.5227409215107,3,1,promoted
7077,female,24.8141858633608,35.212024954969294,2,0,fired
7078,female,27.283978983759898,74.2552954091595,4,4,promoted
7079,male,58.928022934123895,62.5644477069738,2,2,promoted
7080,male,24.082542955875397,53.79155758374021,5,5,promoted
7081,female,46.74811150878671,35.321885768117596,2,5,fired
7082,female,51.940575046464794,35.863752194963006,3,2,ok
7083,male,40.8644589222968,37.690061061688205,2,0,fired
7084,female,51.070416579023,35.440112700786706,4,3,promoted
7085,female,40.4607833735645,44.6905276243412,2,1,fired
7086,male,22.828819192946,35.2344547438855,2,4,ok
7088,female,55.3358502499759,35.2528887668827,5,4,promoted
7089,female,48.419201411306894,35.790389391144096,3,0,fired
7090,male,36.7884477134794,42.868957920674895,2,5,fired
7091,male,25.738850645721,35.0633959486026,5,1,fired
7092,male,47.7908816747367,48.3696307347575,2,0,fired
7094,male,24.4501990359277,71.9693677789317,2,1,promoted
7097,female,59.4421399291605,64.44562943535189,2,3,promoted
7099,female,20.1868565566838,35.6536354703743,2,0,fired
7101,female,37.383991247043,77.0902398535237,3,2,promoted
7102,female,30.6702685169876,46.166120029012205,5,1,promoted
7103,male,59.1819715127349,35.0881554637928,5,2,fired
7104,female,29.4044067524374,35.615870399752296,2,3,fired
7105,male,45.88906824588779,74.2697333086816,3,2,promoted
7106,female,45.3853784222156,47.8859973304922,5,2,promoted
7107,male,25.4367648158222,56.76693026044521,5,5,promoted
7108,female,21.1890622228384,52.5442313693178,5,1,promoted
7110,male,53.3364869095385,52.9321907191498,5,4,promoted
7111,female,39.6752329450101,36.767118978764,5,4,promoted
7112,female,39.6820950228721,71.369987372634,3,2,ok
7113,male,41.409773780033,38.3215258428865,2,5,fired
7114,male,36.605255277827396,37.985928500777604,4,1,ok
7115,male,53.680448373779704,38.2926801447931,3,3,fired
7116,male,30.510250693187103,59.411572501622494,2,4,ok
7117,male,25.3231249656528,55.2681893897963,4,4,promoted
7119,female,40.280611598864205,37.536995818424295,2,4,fired
7120,male,52.88807382807139,37.7901701972759,3,4,fired
7121,female,33.165997043252,60.185825540912894,2,5,fired
7123,male,51.3264906127006,37.35206102154589,4,3,fired
7126,male,30.6503711175174,38.804902394379,2,0,fired
7128,male,30.750748571008398,41.3224638458058,3,5,fired
7129,male,47.887398786842795,35.1269503977226,4,5,fired
7130,male,42.015399876982,69.5130435461076,2,0,fired
7131,male,54.8894398566335,43.531819343682,4,2,promoted
7132,female,27.4006757885218,45.0299222498465,2,0,ok
7133,female,40.210858630016396,55.5846897009423,2,0,promoted
7134,male,49.63127668946979,57.2303490790916,5,5,promoted
7136,female,21.529761301353602,79.307292646828,3,2,promoted
7137,female,46.924517694860704,64.638997078911,3,4,ok
7138,female,36.661519110202796,50.5578421887954,4,1,promoted
7142,female,36.22014939785,36.7440508137534,3,3,ok
7145,female,31.4739588089287,48.942478711169,3,1,fired
7146,male,20.691047720611103,41.4093463625896,2,0,fired
7147,female,45.5451327282935,43.6505564250484,3,3,ok
7148,male,51.115515679120996,35.38489979523239,3,0,fired
7149,female,23.603015681728703,63.698752957417604,4,3,promoted
7150,female,47.3314035311341,72.6564525917137,4,4,promoted
7151,female,20.1564282737672,69.0475958527206,2,4,promoted
7152,female,49.39379475079479,42.5077022711181,4,5,fired
7154,male,58.6958673130721,35.1200863881843,5,3,fired
7156,male,48.7869242951274,35.1947887425614,5,2,fired
7157,male,37.076061712577896,37.179950531829704,2,2,ok
7160,female,59.58364171907311,48.205660428558,4,4,promoted
7161,female,42.9298655968159,47.4506230221294,4,2,promoted
7163,female,46.8759593740106,35.8895904544986,5,5,fired
7164,female,25.2575969137251,37.687243704405205,3,4,fired
7165,male,56.8136372417212,47.16651989063249,3,4,ok
7166,female,54.9093505740166,38.4008356245011,2,3,ok
7168,male,47.5589459761977,44.719857177835294,5,2,promoted
7169,male,38.9503413718194,56.0260356051095,5,2,promoted
7172,male,45.4852951224893,41.3526797490779,2,2,ok
7173,female,33.1630770396441,58.227947671472705,2,4,fired
7174,female,56.2336176075041,38.56548564800929,5,2,promoted
7175,male,33.5731257405132,39.861134358219104,4,2,promoted
7176,female,24.952065581455802,71.464525349617,4,1,promoted
7178,male,27.507968982681604,73.66585683304959,5,2,promoted
7179,female,56.05745797976849,66.5145116723756,3,5,fired
7180,male,28.5240902472287,77.4645856905608,4,4,promoted
7182,female,50.893851285800295,54.474622027844106,2,4,promoted
7183,female,55.4034105222672,58.9122654116164,2,1,promoted
7184,female,59.0805296320468,63.6782795500862,3,4,promoted
7186,female,57.81590904109179,39.2412083524748,3,4,fired
7187,female,26.085108416155,36.6147641675431,3,2,fired
7188,male,41.33924224413929,71.02096202579109,5,2,promoted
7189,male,27.260575350373998,63.035642007224595,3,2,promoted
7191,female,46.8613518681377,51.542204084517095,2,2,ok
7194,male,59.7952138632536,35.5805127867701,3,4,fired
7195,female,45.784526942297795,73.088412745007,3,5,fired
7196,female,56.730613177642205,62.6601618653479,4,5,promoted
7197,male,47.4923857115209,35.175145053498895,4,5,fired
7198,male,29.4211573339999,40.3803387098445,2,0,ok
7199,male,38.4132235683501,55.271551194309396,5,0,promoted
7200,male,41.28988829441371,72.9094969308784,3,1,promoted
7201,female,31.7569938488305,50.943376868688794,2,2,ok
7202,male,45.69894083775579,54.3041698315245,4,1,promoted
7203,male,26.414063218981,58.04225375593229,2,2,ok
7204,female,47.72779708728189,35.0185393242654,3,3,fired
7205,female,20.8411401323974,71.4831664893471,4,4,promoted
7207,female,36.8349051754922,35.61794696167821,2,2,fired
7208,male,26.713153170421702,40.220826173748705,2,4,ok
7209,male,58.6370335798711,68.224257671818,5,2,promoted
7210,female,50.791476117447004,43.40878612915999,5,5,fired
7212,male,50.9636808186769,71.409722870513,2,1,ok
7214,female,47.1845729555935,37.38971185657329,3,5,fired
7215,male,49.8519632034004,39.2356674380615,5,2,ok
7216,male,48.485687011852896,55.4860678841929,5,3,promoted
7218,female,22.5561912730336,57.59659092460279,3,5,fired
7219,male,54.567690268158906,35.0282999083618,4,0,fired
7220,female,49.63284320198,40.1536293143348,2,0,fired
7221,male,21.9562846515328,52.71215364089971,5,4,promoted
7223,male,53.8327099941671,38.927557575813296,3,4,ok
7225,male,58.51698843762279,63.8532057012047,3,1,promoted
7226,female,55.56222057901321,79.37505321484109,3,0,promoted
7228,male,45.8133970480412,67.2850938850927,3,2,ok
7229,female,50.377890849486,35.008047120544894,4,4,fired
7230,female,51.2397866509855,72.2359496814553,4,2,promoted
7231,female,28.4669337701052,62.446279499461696,3,2,ok
7232,female,53.138169758021796,66.8956935912576,2,1,promoted
7233,female,30.646643685177,64.1941820322492,3,3,promoted
7234,female,25.2118306886405,37.5820255654729,3,3,fired
7235,male,21.6596159245819,37.075149892134206,2,3,ok
7237,male,28.115767817944302,64.1375047265274,3,1,ok
7238,female,34.9435048736632,37.4890973574593,4,1,fired
7239,female,44.4108495302498,78.6662402414961,5,3,promoted
7240,male,30.285220509395,71.2931243990458,5,4,ok
7241,female,44.372896291315605,35.0050357908129,5,3,ok
7242,female,43.5842912923545,53.742538136836004,3,2,ok
7243,male,44.939583241939495,35.9908743401869,4,3,fired
7244,male,49.9382710363716,53.7618371052248,5,1,promoted
7245,female,59.4536720681936,78.37780757275941,3,4,promoted
7246,male,45.215502232313206,68.8964525317552,4,4,promoted
7248,male,22.756629595533,39.7410771243939,3,0,fired
7250,female,46.660198839381295,64.46845484620201,2,3,ok
7252,female,49.57619006745521,39.938777960458104,3,5,fired
7253,female,36.5049118176103,54.3545206703269,2,4,fired
7258,male,49.0493918396533,38.3270538977951,5,5,fired
7259,male,47.148270951583996,35.0230450808196,4,2,promoted
7260,male,21.206079404801102,43.7746874114481,3,4,fired
7263,female,52.8407851792872,35.3971391788195,2,1,ok
7264,male,46.1516509763896,73.6132647740009,2,0,fired
7265,female,32.1621066238731,35.9313703638451,5,1,fired
7267,female,33.8768445607275,36.19675573373279,3,0,fired
7268,female,49.59814404137429,44.609345753947295,2,0,fired
7269,male,49.9573209881783,67.83021615809379,2,3,promoted
7270,male,22.2859783098102,56.320659625211,3,5,ok
7271,female,45.182730061933405,39.3561996517802,3,2,fired
7273,female,31.2940056249499,47.326968450251506,2,1,fired
7275,female,55.6352469697595,47.8154408725236,2,2,ok
7276,female,51.9841355830431,46.1312441573603,5,5,promoted
7277,female,36.798359779641,60.8398016801412,2,5,fired
7278,male,20.0699094962329,37.6595871824386,3,2,ok
7279,female,51.30740007385611,36.854871089736,3,0,fired
7280,female,47.8381311986595,36.00065811283,2,4,fired
7282,female,22.6428218558431,37.499984940795606,2,4,fired
7285,female,40.961664719507105,35.2102421766661,5,0,fired
7286,male,39.015438612550504,64.030671854578,5,3,ok
7288,female,55.6078902631998,35.8015665639766,5,1,ok
7291,female,55.643600821495106,71.65898269319679,3,4,promoted
7292,male,28.6092397104949,37.8832480078824,2,1,ok
7293,female,51.5436581987888,54.4052103580418,3,0,fired
7295,female,20.604422828182603,43.6109434692813,4,3,fired
7296,male,59.7404848691076,51.0153286123262,3,4,fired
7297,male,44.36766356229779,41.476004041890604,2,3,fired
7298,male,36.062806630507104,77.1514095575945,5,1,promoted
7299,female,35.6169697549194,46.46909176669729,5,1,promoted
7300,female,47.6313971634954,65.2303762411551,2,1,promoted
7301,female,57.960518412292004,35.028880699051,5,0,fired
7302,female,42.620273670181604,57.843489257783794,5,4,promoted
7303,male,25.601846752688303,55.3883584156186,2,3,ok
7305,male,27.6944459136575,38.1239362597941,3,4,ok
7306,female,42.4377836659551,62.593708829573,3,1,ok
7307,male,30.112126199528603,35.0340063795171,4,3,ok
7310,female,34.7667531389743,37.198033386620295,5,3,promoted
7311,male,32.848943611607,39.276203157208705,2,4,ok
7312,male,34.8403720743954,35.3735084882513,2,0,fired
7313,male,32.7440849784762,62.981022268543704,3,2,ok
7315,female,33.988765059039004,70.82445604073949,3,1,promoted
7316,female,51.64744562469421,55.4981506549981,3,5,ok
7317,female,23.737340131774502,35.1402941156877,2,4,fired
7318,female,22.5425235182047,63.2905853535475,5,1,promoted
7319,female,25.37433010526,43.550102018428,3,5,fired
7320,male,53.184799328446395,64.1712540738499,2,4,promoted
7322,female,53.5239474941045,68.0482094998092,3,0,promoted
7324,male,30.9820591378957,35.007877237824104,3,5,fired
7325,female,36.850083488971,74.1870369679325,2,1,ok
7326,female,50.814606975764,38.2189975929133,5,1,fired
7327,female,50.700988685712204,51.9226409169132,3,2,promoted
7328,male,29.310080120340004,45.1645881517441,3,0,ok
7330,female,55.1332952175289,67.402508870528,2,0,promoted
7331,male,29.9892065115273,43.7459887613058,5,4,promoted
7332,female,53.4285807609558,36.1864075178188,2,4,fired
7334,male,59.2696509510279,47.2235734795814,3,3,ok
7336,female,50.9709150437266,36.539863347258,2,0,fired
7337,male,44.235311169177294,35.7284052235499,3,2,ok
7341,female,26.5039133559912,78.74052121154641,3,3,promoted
7342,male,50.4010915011168,76.2434907259755,4,2,promoted
7344,female,40.167914936319,35.0194666256663,4,0,fired
7345,female,33.2342569902539,70.2048232514952,2,1,promoted
7346,female,59.571407167241,37.2853854718923,2,1,ok
7347,male,29.944602223113197,35.289634840546896,3,4,fired
7349,female,47.402449278160894,67.2692743072949,5,1,promoted
7350,female,52.9114152770489,73.140569917064,5,5,promoted
7351,male,49.194173710420706,45.7866423230513,4,4,promoted
7352,male,28.108480470255,37.786337343061,2,2,ok
7353,female,55.702992491424105,35.3505509649819,3,2,ok
7356,female,40.3496873844415,52.2589241769561,3,2,ok
7358,male,29.3755716271698,35.0005065823414,2,1,fired
7359,male,57.6927840989083,60.6544494071229,2,3,promoted
7360,male,28.882374074310103,58.6812283137327,5,3,promoted
7361,male,25.5443054251373,48.358882693584,4,3,promoted
7362,female,58.626662865281105,46.805706042846005,5,5,promoted
7364,male,25.5485841725022,49.28949953291121,5,0,ok
7365,female,27.096670465543898,60.7422056026395,5,3,promoted
7366,female,28.879799302667397,35.003703648842894,2,1,fired
7367,male,28.459010384976896,54.7587488525455,3,2,promoted
7368,male,53.989757485687704,56.7587070589351,4,4,fired
7372,female,40.9253457281739,46.844839967082606,3,0,ok
7373,female,28.1288261432201,39.474461828036105,3,2,fired
7374,female,48.250343259424,37.2499351724866,5,3,ok
7375,male,46.715489877387895,60.5158287152066,4,4,promoted
7378,female,50.713299373164794,54.216647252969,5,3,promoted
7379,female,33.1940589379519,46.773535229519,4,1,fired
7380,female,25.857826797291604,45.867023298230706,2,2,fired
7381,female,56.6657268628478,63.2117171647211,5,3,promoted
7382,male,23.426596997305797,65.8647380932142,2,1,ok
7383,male,46.1559776682407,52.370997826795,4,4,promoted
7384,male,31.217262810096102,61.7935827707893,2,1,promoted
7386,female,45.149179799482205,67.6985505783286,3,2,promoted
7389,male,48.9307090919465,69.6329624518756,3,4,ok
7390,male,42.4958774354309,54.3799667383609,4,3,ok
7392,male,24.397036684677,37.9066208797754,3,1,fired
7393,female,55.579813551157706,35.0630319479574,3,3,ok
7396,male,29.124928750097798,35.1673481003333,4,0,fired
7398,male,51.5055112261325,37.0986875194498,2,5,fired
7399,female,54.657830605283394,40.0381241744079,2,0,fired
7400,male,37.805022979155204,36.4915563699914,3,4,ok
7401,female,39.6373057737947,43.1846682258152,3,3,ok
7402,male,38.5471799224615,43.39075484954229,2,1,fired
7403,male,31.691691586747798,46.1032566121772,4,4,promoted
7406,male,41.4317128900439,35.292788914923705,2,5,fired
7408,male,46.32730824872851,36.569854074831,2,4,fired
7409,female,25.384172387421103,78.3382991610202,4,4,promoted
7411,female,31.2734869122505,44.708808200378,4,2,promoted
7412,female,55.413811327889604,47.3943141322835,3,2,ok
7414,female,55.3264477942139,40.0963430702179,3,5,fired
7416,male,50.5623874254525,35.1289074422199,5,2,fired
7417,male,47.5504880677909,35.3721598049575,2,3,fired
7418,male,43.5448454506695,72.33679051394441,5,2,promoted
7419,male,45.0524429883808,48.053633280466606,4,1,fired
7420,female,24.4042158313096,73.112369966774,4,2,promoted
7421,female,57.1709815226495,43.659547087638295,5,4,promoted
7422,female,34.234644612297394,50.0687784710335,5,2,promoted
7423,female,50.13349110260611,38.9137362645574,2,1,ok
7424,male,47.8109361883253,39.8218706822802,3,4,fired
7425,female,29.305682266131,52.73905251491139,3,2,fired
7426,male,23.2616021111608,38.0283383261744,2,0,fired
7427,male,56.632777601480505,57.657206606607396,2,3,ok
7429,female,21.3548731524497,35.1015523967756,4,1,fired
7430,female,55.1734093297273,73.8138073508588,3,2,promoted
7431,female,24.385672910138997,79.6288308721128,5,3,promoted
7433,male,24.867861494422,35.3507985518152,4,3,fired
7434,female,26.7145434673876,64.9123315046587,2,3,ok
7436,female,53.236247925087795,44.260278926327,5,2,fired
7438,female,54.0105842798948,36.9620230618339,4,3,promoted
7439,female,42.501582140103004,38.304361023213396,2,1,fired
7441,female,38.817273788154104,64.9199520054936,4,3,promoted
7442,female,45.9215350449085,52.8409726491582,4,2,promoted
7445,female,44.17239243164661,47.429950383629595,4,2,promoted
7448,female,35.4528526216745,65.7567086009943,3,3,ok
7450,male,26.2357475049794,75.4438898130022,3,3,promoted
7451,female,35.1548425853252,68.7154658471415,4,2,promoted
7452,male,25.071033434942397,68.96177995543471,4,4,promoted
7454,female,24.006100585684198,38.8870931869664,3,2,fired
7455,male,41.4318594150245,66.1008689324356,4,2,promoted
7458,female,32.7497834805399,38.9365187860717,3,3,fired
7460,male,48.549362802878,55.368504173956296,4,1,promoted
7462,female,51.1877643503249,38.541916864015704,4,2,ok
7463,female,50.579251144081404,65.2167075925456,4,4,promoted
7464,female,44.830231089144895,61.984461173399204,3,1,fired
7469,male,36.3472493737936,67.84064831254851,3,5,promoted
7470,female,37.242624536156704,73.1175282746475,3,3,promoted
7471,female,26.4951080828905,51.2087821521253,2,5,fired
7473,female,31.008755611255804,58.414224245975106,2,4,ok
7474,male,26.4112965855747,40.3837956227733,2,3,ok
7476,male,36.7829131521285,35.0481739030566,3,0,fired
7477,male,36.9869452156126,57.3516570156458,3,3,promoted
7478,male,57.55582854151729,35.318664388336394,4,1,promoted
7479,male,46.2923149764538,39.79323796942,3,2,fired
7480,female,53.342780172824895,39.350020049065,2,1,ok
7481,male,32.429081024602105,47.4841357868856,5,1,promoted
7482,female,30.707826623693105,45.9543727430768,4,4,ok
7483,female,44.0611387323588,73.5879995085164,5,1,promoted
7484,male,53.07421842589971,36.635373571304896,2,3,fired
7485,female,37.647090619429896,36.0462265568375,3,3,ok
7486,male,59.1556851752102,36.85399267040079,5,3,fired
7487,female,44.1213648673147,73.45081564016479,5,2,promoted
7491,female,25.912964101880803,64.8476475814851,5,0,fired
7492,female,56.4790245797485,39.4673890583311,2,2,ok
7493,female,46.63365223445,43.8722952866012,3,1,fired
7494,male,27.1685742028058,35.5244052812775,2,3,fired
7495,male,32.5431476254016,47.5230091243431,2,3,ok
7497,male,20.5703185684979,67.25825141899661,3,1,promoted
7498,male,48.5718525201082,45.495961356603004,4,0,fired
7499,female,41.2308729533106,35.0492796716064,2,1,fired
7501,male,26.183284688741,37.37438811311821,2,1,fired
7502,female,38.2468596938998,78.04025547319429,2,5,promoted
7504,male,52.108919825404904,76.5210357620406,4,2,promoted
7505,female,33.1560595706105,41.886127600914996,3,2,fired
7506,female,47.7505619358271,53.0502774898849,5,4,promoted
7507,female,21.9184296764433,43.859834889766795,3,1,fired
7508,female,28.5204354301095,39.4599413647614,2,2,fired
7509,female,53.854475300759105,64.47454989731101,2,0,promoted
7510,male,49.1576274763793,57.044496020200604,5,4,promoted
7511,female,43.8333192560822,72.4076161797612,4,3,ok
7512,male,57.9083306994289,79.3534465700335,3,1,promoted
7513,male,51.980429375544205,42.6593896208795,5,4,fired
7516,male,54.1590608749539,39.1990509394723,5,3,fired
7517,male,41.0507310274988,35.6826291102316,2,3,fired
7518,male,35.267904410138705,35.0864405082474,3,4,fired
7519,male,34.5589047204703,35.0084331440897,3,1,fired
7522,female,34.1168201249093,51.01392058205529,4,3,promoted
7524,male,49.326038034632795,62.2259068015418,5,1,promoted
7525,male,42.1236665081233,46.9434864656973,3,5,fired
7526,female,26.0651846043766,50.502987911351994,2,5,ok
7528,female,51.603445280343294,44.3388476822152,2,4,fired
7529,female,50.5320359487087,52.0923827436557,3,3,ok
7530,male,58.215505452826605,54.119828746551796,2,4,ok
7531,male,36.82830914855,54.1722623512697,5,4,promoted
7533,female,28.1554338149726,72.5321707949939,3,1,promoted
7535,male,42.5319042056799,36.0734486134491,3,4,fired
7536,male,28.4762182924896,60.1206860730843,4,2,promoted
7538,female,44.45119773969051,44.6487638852963,3,3,ok
7540,male,51.712130513042204,36.8300715682989,3,3,fired
7541,male,21.126871192827803,56.749348729046204,2,5,ok
7542,female,27.836299771443,35.463154250819294,5,0,fired
7543,male,38.149706162512295,40.6789916809834,3,0,fired
7544,female,41.1558726243675,49.1860021505835,4,3,promoted
7545,female,35.9416010789573,54.890551293376,3,2,ok
7547,male,41.2955106142908,60.347835255583895,4,2,promoted
7548,female,26.4707112964243,35.6538823089841,2,4,fired
7549,male,40.3888587933034,37.839284993230706,3,4,ok
7551,female,44.685567095875705,53.739504508930395,2,2,ok
7552,female,41.298816176131396,44.85479224363171,3,4,fired
7553,female,42.951281433925,49.2511748052272,2,3,ok
7554,female,22.1933867875487,36.3026636754991,2,1,fired
7556,female,32.8505279775709,39.764171962634,5,3,ok
7558,male,28.2793802861124,35.1342850178586,3,1,fired
7559,female,32.9073641821742,52.206884405676604,2,4,fired
7561,male,21.1843569390476,57.1437044097425,2,1,promoted
7562,male,59.85401602461929,38.35625528205129,4,2,fired
7563,female,35.3091764915735,37.2714882022529,4,1,ok
7564,male,31.4535219408572,35.0444206629753,2,5,ok
7565,male,46.976271132007206,35.9253327616089,3,0,fired
7566,female,41.3759567029774,40.5095546729829,3,3,fired
7567,female,49.2389072105289,37.8907579255585,5,5,fired
7568,male,44.0566982515156,77.16368013821159,4,3,promoted
7569,male,58.044337546452894,42.4580006914981,3,1,fired
7570,female,26.269070841372,41.5736251749894,4,1,fired
7572,male,51.5767764672637,36.1623833704165,5,0,fired
7573,female,54.830275038257206,77.3929985342195,5,4,promoted
7574,male,43.6612302996218,35.0313300376694,2,1,ok
7575,male,30.6666389014572,59.2973474254149,5,3,promoted
7576,female,55.11151228100061,35.6060729196572,5,1,promoted
7577,male,47.8497476316988,61.567568265942704,2,4,promoted
7579,male,27.4661572370678,48.532349765329,4,1,ok
7580,male,54.092469001188896,40.4879905708857,5,3,promoted
7581,female,52.8048143722117,35.4316122399635,2,4,fired
7582,female,57.1403419412673,67.5872222427927,2,4,ok
7583,female,56.6866396181285,57.1908550560384,2,1,ok
7584,male,25.8394556120038,38.3648891946478,4,4,promoted
7585,female,34.701411304995396,75.6389732200736,4,1,promoted
7586,female,41.6125088185072,64.990477950246,2,1,fired
7587,female,52.5423320755363,50.2173460602738,5,1,promoted
7588,male,25.0120727717876,49.6321804541831,4,2,promoted
7589,male,52.2575376648456,72.29888816481741,2,0,promoted
7590,male,44.101942135021105,52.772405185243905,2,1,ok
7593,male,35.5328396707773,50.7774703117629,5,3,promoted
7594,female,42.0137866120785,65.0594122383555,5,3,promoted
7595,female,50.154564902186394,62.2319081893584,4,0,promoted
7596,male,23.886471875011896,43.8348604395076,4,4,fired
7597,female,50.3455591574311,41.0381980111606,3,3,fired
7599,male,34.7227618657053,56.740584098666105,2,1,ok
7600,male,52.1199055109173,36.8873650066558,3,5,fired
7601,female,38.8049285113811,44.9470693833043,2,5,fired
7602,female,20.541536621749398,64.7538286885854,3,2,promoted
7603,female,33.3435701020062,75.4089444829944,4,4,promoted
7604,male,32.4283013027161,69.0562573606309,4,3,promoted
7605,female,52.6037530880421,44.7418813302154,2,4,ok
7606,male,56.199969612062,40.123099984787295,5,4,fired
7607,female,54.577072132378795,41.3046419451019,2,4,fired
7608,male,39.132157126441605,35.3984875755113,2,1,fired
7609,male,24.115175325423497,62.320124055349,5,3,promoted
7610,female,49.847458209842394,71.7126698323362,2,1,promoted
7611,male,59.9065527971834,51.850189243596894,3,3,fired
7612,female,39.1470123548061,35.863509516543395,5,0,fired
7613,male,59.2421707883477,35.0000104691269,3,0,fired
7614,male,48.6809416208416,35.0013583662012,4,5,fired
7615,male,56.222142195329106,37.419770516469605,3,1,fired
7616,female,36.367283221334205,38.659433403315894,3,3,fired
7617,female,52.70280280150471,51.3064696443811,3,0,ok
7618,male,47.5024126563221,36.149950657271795,4,1,fired
7619,female,24.9130667094141,76.2516399753498,3,1,ok
7620,male,51.5915375109762,46.455713793811,3,0,fired
7621,male,22.957686176523598,46.1539211362944,4,3,promoted
7622,female,53.43667364679279,42.1939527598845,2,0,fired
7623,male,25.348270414397103,42.735654105418206,2,0,fired
7626,female,40.4277845378965,63.3954542146351,2,1,ok
7627,male,25.3732990380377,42.9322647276132,2,5,fired
7628,female,39.3567734397948,41.8785515418361,3,0,fired
7630,male,52.672657929360895,35.027128356129495,2,5,fired
7631,male,25.979447858408104,39.935583125901296,2,3,ok
7632,male,55.952653437852895,38.0115075952814,3,4,fired
7633,female,56.706329239532394,36.064287812842295,2,4,ok
7634,female,40.207818178459995,56.613213737150005,5,0,promoted
7635,female,57.6957921404392,36.116727029461295,3,3,ok
7636,female,23.4574687294662,35.3365497382487,2,1,fired
7637,female,32.8750343620777,65.7905459690526,2,3,promoted
7638,male,34.777580527588704,43.9752821919151,3,4,fired
7639,male,21.395948054269,45.110229868901605,3,3,ok
7640,female,32.9662654548883,37.0850492608948,3,1,fired
7641,male,30.4173782933503,36.0618585507567,3,0,fired
7642,female,28.7636752892286,36.0609707017093,5,4,fired
7643,female,20.6866194214672,43.611170890714504,2,5,fired
7645,male,54.202034836635,70.0644984928081,5,2,promoted
7646,male,37.815332254394896,38.2492563248866,3,3,fired
7647,female,30.7388170436025,36.000907488821994,3,0,fired
7648,female,49.3392297811806,43.7548538365246,3,5,fired
7649,female,27.346196770668,46.4483992614692,4,2,ok
7650,female,50.594922341406296,74.3387139120129,5,1,promoted
7651,male,35.390184782445395,61.221700639548295,4,0,promoted
7652,female,25.9851163532585,38.4654416534014,2,0,fired
7653,male,21.697833575308298,36.3290873297638,4,4,ok
7654,male,35.950898649171,76.67009177745359,5,4,promoted
7656,male,23.7227127887309,38.242980461193,4,0,promoted
7657,female,34.7136693634093,37.4486353667847,3,1,fired
7658,female,26.726997373625604,42.1535721847674,5,2,fired
7660,female,29.605085942894203,47.058813659521505,3,3,ok
7662,female,41.900131115689895,38.1516850772405,2,2,ok
7663,female,32.9910289589316,75.42892703629241,3,4,ok
7664,male,25.5660080909729,77.6568478464153,4,0,promoted
7665,female,52.8204661700875,35.8060713425785,3,1,fired
7666,male,58.3236589748412,38.716842453072296,2,4,ok
7668,male,39.6149808727205,35.2791539641819,3,2,fired
7669,female,42.9212957527488,71.6661717899732,2,4,promoted
7671,female,38.3388244360685,40.5541412517888,2,3,fired
7672,female,22.0285512879491,39.6456352798989,3,0,fired
7673,female,41.40903955325479,48.410722681345995,2,4,promoted
7674,female,26.154563855379802,38.9719966724011,3,0,fired
7675,female,54.2706115543842,70.67357205074909,3,3,ok
7676,male,48.5077920183539,35.001132974219196,5,2,fired
7677,female,54.626111313700704,39.9881066551182,3,1,ok
7678,male,33.2599425315857,71.5516253604031,3,3,promoted
7680,female,51.858342709019794,71.4690737475235,4,0,promoted
7681,female,34.9852679111063,35.5556061730556,3,2,fired
7682,male,42.5906113069504,49.677233085938,3,1,ok
7683,female,33.5047860629857,74.5761084276828,3,5,promoted
7684,female,55.406970558688,59.5668094470035,5,2,promoted
7685,male,37.553057288751,50.514135376882706,4,2,promoted
7686,male,44.2696785461158,39.5481465864932,3,4,ok
7687,female,34.181291917339,52.9406169838618,4,4,promoted
7689,female,46.871870039030895,62.45498777095221,2,4,ok
7690,male,42.736572716385105,37.586410484903396,2,2,ok
7691,male,42.2000779397786,60.8132173154649,5,4,promoted
