,year_of_birth,height,weight,scars,colour,year_of_discovery,number_of_lost_teeth,life_length
1092,-499,44.887681611790704,12.034973572193401,9,blue,1756,35,1683.36841748233
1093,776,53.29734201340071,13.4504335258628,50,blue,1756,15,2812.4949697023303
1094,-1983,40.8797347668768,13.7182746316121,3,red,1756,23,1177.23055237283
1095,-410,49.9032862775671,12.5890409316097,12,red,1756,30,1669.25167756647
1096,-1714,57.772503529225105,14.9161574143257,10,blue,1756,4,1096.51416128255
1097,354,55.0333891143799,15.995254617192499,18,blue,1756,40,2098.77694182523
1098,-1848,49.477317525346095,15.092781850544501,8,blue,1756,40,1734.51505018294
1099,-968,48.7721783401925,15.614190679679101,11,red,1756,16,1345.41323441345
1100,540,57.4896973228417,14.761187977305601,3,black,1756,10,825.43577312737
1101,1592,43.269431070209706,10.9547757377776,5,green,1756,17,1152.04690854291
1102,-1037,41.7485086458714,11.389016907316899,22,blue,1756,10,1717.16751286603
1103,-927,53.076297753836094,13.4113901041846,11,blue,1756,20,1451.80893692482
1104,-262,51.0806968408541,14.9043247377598,6,red,1756,19,1210.67550671343
1105,-1999,55.47984199805779,14.2078843396684,6,blue,1756,4,956.366403075515
1106,-290,51.677341982118705,13.3739624580722,22,green,1756,25,1978.9767345657299
1107,-109,59.05369348768289,16.670089518428,1,red,1756,37,1394.77378887514
1108,-62,53.7017398028094,13.6862665405129,12,red,1756,3,1125.5634832332198
1109,-1028,50.4485920327555,16.928379771452903,6,red,1756,23,1306.9810320977901
1110,-591,33.2137285857138,8.405294524846889,2,green,1756,5,745.3401055031441
1111,1535,57.179326781385406,16.4917625910114,62,red,1756,27,3607.60965618424
1112,-1285,40.5635083869013,11.3739730080148,5,blue,1756,33,1489.84803876895
1113,862,45.509025108349505,12.0569922752448,10,red,1756,11,1152.0523405099302
1114,396,48.4114813450547,12.648230861868,1,green,1756,31,1267.4128986646401
1115,-762,41.08556559847221,10.537121604144401,6,blue,1757,6,969.166321454445
1116,-705,48.513542369624005,12.785751955272,2,blue,1757,19,1053.09366458721
1117,1673,49.666247190027505,14.4437107873834,6,blue,1757,6,955.5187568211659
1118,-513,52.2193021396782,13.093149483545,0,red,1757,2,634.9321509786711
1119,-288,53.354373835842296,16.8043213319391,11,green,1757,32,1712.5708702986099
1120,596,45.6043938116714,11.814558891523301,7,red,1757,18,1153.89749653713
1121,-1559,57.684824744021995,16.4275911844814,2,red,1757,11,872.7731296151061
1122,-806,52.63442678924461,13.2721858628869,6,red,1757,8,996.643781186934
1123,1122,51.8408893624566,13.0890737007899,21,blue,1757,38,2089.3998412349397
1124,196,34.911469178633105,9.128954295158689,6,blue,1757,36,1535.47532435462
1125,731,56.5619011091653,15.0361560931621,5,green,1757,5,819.573537101164
1126,1027,39.4235782960954,10.352633193194901,8,blue,1757,19,1215.4819122857598
1127,493,41.6032880438948,11.3108348093155,9,blue,1757,32,1620.40455795496
1128,-410,58.1474785272927,16.510225649582,10,red,1757,21,1409.6083067996801
1129,-21,47.545055967455205,12.0639086265046,3,blue,1757,15,1029.69666606479
1130,1797,41.89895105900911,10.701212001449198,1,green,1757,39,1440.5963592213097
1131,183,55.0391089587162,13.7609542680704,11,red,1757,26,1567.0468187623499
1132,-1815,44.191309637919204,11.4562097572647,24,blue,1757,3,1634.7105954578
1133,-983,57.834215846651496,15.3816545085868,3,red,1757,12,999.959555333799
1134,-960,44.759218125401404,11.506073787929301,5,green,1757,9,989.533160297453
1135,-639,54.76895389419029,17.3948338737086,16,green,1757,33,1931.5834239490302
1136,1297,42.7415166848088,12.893583185303,24,green,1757,31,2057.77051359152
1137,-14,41.573243998020395,10.5216646702102,4,red,1757,1,760.720576549046
1138,1316,47.0138581457485,13.7381402529619,25,red,1757,1,1505.66997513237
1139,1051,36.0309955453669,11.199769031493199,3,red,1757,4,718.535440996714
1140,-1488,54.943894964269106,14.034679820434802,2,red,1757,22,1140.99791799538
1141,-1249,44.574495876898496,12.2891930561888,2,red,1757,21,1111.56025150048
1142,776,41.693678429483,14.3668109954429,28,red,1757,3,1675.66270623707
1143,291,53.6409952379366,14.457001333073,29,blue,1757,3,1812.3959567100303
1144,125,47.03633331832089,11.9584106504175,2,green,1757,2,729.4356424559579
1145,-1962,49.5323181012527,12.745161423223902,1,red,1758,1,640.950949868498
1146,-327,42.6741498023716,11.2402696880623,7,red,1758,0,899.5351318510719
1147,7,53.76252915444489,13.6120728404656,16,green,1758,26,1781.5013909543104
1148,284,40.8768514437715,10.7314319081611,25,red,1758,30,2197.96039926909
1149,85,56.341345102434,17.0268276684038,37,blue,1758,27,2612.9329556533103
1150,603,55.0632172986623,15.336690847113099,24,blue,1758,24,1938.38951141026
1151,-1048,45.224847919934,11.588008477742,16,blue,1758,27,1782.4267469386898
1152,1636,57.3252991200494,15.244918634130098,3,blue,1758,35,1410.86282679194
1153,-1546,58.984712950126706,16.530009445725902,7,red,1758,35,1563.24590427165
1154,-1317,48.7625125630509,12.4107208742139,7,blue,1758,27,1393.01078334005
1155,-1045,37.36840464745,9.93835428732519,11,blue,1758,5,1130.60109190646
1156,152,61.6259401183031,16.266344653479997,4,blue,1758,1,791.113462423234
1157,1093,43.8158807647904,13.4116290609337,20,red,1758,22,1714.2968126941
1158,867,35.4122503849161,9.633576849894949,1,red,1758,8,690.720008473445
1159,885,43.8058637937856,12.0484930415765,4,red,1758,26,1178.27919389748
1160,-1777,47.490625919780705,12.168387539447501,18,red,1758,10,1515.69526890014
1161,-726,61.037961959835904,15.461181141435402,29,red,1758,9,1978.47345197077
1162,1230,48.0029704315781,12.4979259457022,9,blue,1759,30,1449.34678923276
1163,373,54.9826966935482,14.1796201705395,2,red,1759,18,1040.33701908148
1164,-998,55.5638691046295,16.0455327866771,19,blue,1759,13,1626.7009121214
1165,-251,55.08931011672621,14.026228566569099,4,blue,1759,8,909.196465035713
1166,1002,38.9617269039184,9.93231655799753,2,green,1759,38,1349.22262663393
1167,-1187,68.3336481780878,17.509748134136697,3,red,1759,27,1294.07561339372
1168,-1493,62.908112546424896,15.920757402199198,2,red,1759,35,1393.45016454509
1169,-504,58.8289444094499,15.170734942857,4,red,1759,9,920.055021549889
1170,-1417,40.650286727357,11.1492119004426,32,red,1759,12,2123.53228737435
1171,-987,59.3099816903364,15.3867527636672,8,blue,1759,15,1214.79564380859
1172,-1172,44.5594948817606,12.0860580633748,30,red,1759,22,2261.16331325743
1173,-1050,41.39542716098,12.8811310477725,6,red,1759,18,1193.22856954539
1174,697,36.2399807582888,9.3786487516784,9,red,1759,37,1611.0517401121601
1175,1234,54.447613854047205,13.7534799943893,4,red,1759,32,1303.57175949468
1176,-1017,53.06574326882279,14.449764031265198,8,red,1759,16,1222.87330638054
1177,461,61.92798954295979,15.676088544193302,2,green,1759,25,1172.36457837274
1178,-455,39.666739877431,11.462450127216401,13,red,1759,13,1389.23638492353
1179,1584,51.6850731054453,15.269303010488699,2,red,1760,19,1077.54870291242
1180,1452,53.49930453088199,16.743793300585597,19,blue,1760,1,1285.5304234505302
1181,-1512,53.87728445113171,13.7245614837288,5,red,1760,25,1290.65309059795
1182,-1123,54.9563235729481,14.066039556998598,0,red,1760,18,965.061127909984
1183,-10,42.247262374723796,12.5982615260597,21,blue,1760,9,1606.5116566528302
1184,-840,40.0478502285891,15.221095393984802,2,red,1760,9,850.317473596369
1185,-682,44.5167751078589,13.7216301780122,7,green,1760,6,1017.57446737334
1186,-1614,63.1707784587292,17.2088740461924,7,red,1760,34,1578.58381200807
1187,917,42.870902613702796,12.0201943891084,7,red,1760,25,1252.54545117253
1188,-333,59.102793302136895,16.9451376344909,5,blue,1760,4,906.9879081338
1189,1613,53.585064193736294,13.5476355847296,8,red,1760,37,1677.95008132733
1190,-1534,40.8411078366634,10.4678548743761,0,green,1760,26,1127.79160421488
1191,156,48.3750254760657,13.3770823914569,21,red,1760,22,1878.17998354061
1192,-172,61.4965657692649,16.0280087038005,21,green,1760,2,1475.5777463700301
1193,533,49.8515151036135,13.4244065369333,2,green,1760,11,807.5243701581619
1194,1142,44.7985674366548,11.5751278816872,4,red,1760,12,909.706346555107
1195,1600,43.482070448619396,10.8766803203144,34,red,1760,2,1984.48022319274
1196,-1366,55.997756917577,17.5799131346134,3,blue,1760,1,753.4161425464599
1197,297,46.745157193199,14.136998039851902,8,red,1760,28,1465.64269881376
1198,753,54.6015038233527,13.828871628220101,5,red,1760,24,1188.66869074293
1199,-1805,54.9273152847177,17.0161485570749,26,red,1761,39,2434.0230096910896
1200,-1250,49.098005593129905,12.625861879049198,9,red,1761,22,1416.03488784984
1201,957,50.9288553222334,16.7795764913375,3,blue,1761,2,657.512396492601
1202,1728,51.4718545395305,12.951921330219,9,red,1761,1,994.5494744973779
1203,716,43.6419106316357,11.143263874216402,1,red,1761,23,1015.97811345944
1204,244,50.7773939642954,13.1865153511029,35,blue,1761,5,2084.12163929731
1205,-1537,49.651397723126706,13.171628187780302,8,green,1761,17,1284.73273461367
1206,-542,40.2568374461841,10.4376327898207,3,red,1761,10,905.7974494019
1207,1531,68.7688673062609,17.9882968598181,3,red,1761,5,847.736624353346
1208,-817,55.2460384832709,14.122376206284699,19,red,1761,36,2077.01904447549
1209,422,39.1527889809414,11.127946325322302,22,blue,1761,36,2154.78286441362
1210,717,47.0868991776966,12.491051433287401,13,blue,1762,29,1557.8205731753199
1211,898,62.1265676471237,16.4878982369947,19,red,1762,17,1584.50302534513
1212,-1611,34.5533300157241,10.018513798754901,17,red,1762,20,1689.05794701403
1213,-1678,41.963555716520794,11.522210535687,13,blue,1762,6,1234.07907159241
1214,-1164,49.300974477418,12.9526254344639,2,blue,1762,28,1248.63206897589
1215,-862,54.19093429951071,16.478253207704803,8,red,1762,22,1369.70419817682
1216,1384,48.54023160922811,12.7807285872928,19,blue,1762,15,1614.45101722603
1217,467,53.432438794238,14.730588178037,7,red,1762,13,1086.87368343846
1218,1493,52.9318568621665,14.3751467575108,15,blue,1762,30,1697.0575387301
1219,1235,58.581399270175105,14.6611383927125,19,red,1762,13,1518.3410676373
1220,-1376,49.3021805536974,12.499279044497099,22,blue,1762,26,2020.34212921541
1221,-1954,46.027840553287604,11.5188839445981,10,blue,1762,26,1532.46609320126
1222,-1576,43.755209067231206,11.4221076279297,5,red,1762,11,1045.97288391935
1223,-849,42.5631754749091,14.8208070187336,2,red,1762,25,1165.89063019891
1224,334,39.2998204843254,11.4737481086867,6,black,1762,33,1517.51182009992
1225,877,42.6004234645284,10.9440513844544,14,blue,1762,5,1146.75887818348
1226,-1693,54.704942833264504,13.6964828225136,13,red,1762,33,1756.4297548082002
1227,-567,50.645830161792496,14.553976276786198,3,red,1762,31,1348.37702575188
1228,-993,56.051199265628604,14.03637133326,4,red,1762,25,1234.5530915500099
1229,-1079,45.729679478277504,15.559740328471902,23,green,1762,3,1571.1687332249498
1230,1438,44.9361187724372,11.861002725595,19,green,1762,3,1369.60043371562
1231,-1444,57.538726016202,14.5695877356991,10,red,1762,12,1226.2435167904598
1232,-233,52.387573654442605,13.9408605054433,3,blue,1762,5,821.919507855088
1233,135,39.430884688558294,10.5984829838341,2,blue,1763,18,1046.24540035009
1234,-1111,55.06478451568001,15.055432707037001,10,red,1763,13,1249.5573344866
1235,-1835,47.1081723093178,12.6627041009564,9,red,1763,6,1075.5788560460198
1236,-22,40.562008738051794,11.442564710193698,4,green,1763,19,1154.72944850952
1237,-1828,57.9227735752892,16.3009831042749,19,green,1763,26,1865.8038873205899
1238,-655,56.2891468224235,18.6646133352607,3,blue,1763,6,865.073605868109
1239,747,60.885222897792794,16.9018431300764,6,red,1763,34,1419.5544848576099
1240,-1567,50.1021350213585,12.672166615754302,10,green,1763,17,1342.5142528618699
1241,-66,59.2011345660217,14.8129305428256,2,red,1763,34,1345.96028866496
1242,-746,59.274579993390894,14.8850472831779,12,red,1763,16,1427.5404855633499
1243,1072,51.063630622817,13.874458230292802,5,blue,1764,27,1219.91845350142
1244,480,43.9170300032719,12.995685759004,5,red,1764,27,1334.88881195647
1245,-404,62.9818790819555,17.115619164012802,17,blue,1764,28,1816.66488258867
1246,22,44.6146171023454,12.5325154309053,1,blue,1764,14,917.9887710910901
1247,-1,51.139357025198,12.926181682018399,4,red,1764,7,884.678615443894
1248,-346,61.5338051931584,17.2439295317516,10,red,1764,9,1141.78886939282
1249,-642,45.159042912874796,12.1460346559025,10,red,1764,16,1309.46044026455
1250,1473,56.9073568253716,15.9492605169574,20,red,1764,22,1747.1541585156501
1251,2,54.753572654821205,14.3594766938925,7,blue,1764,2,929.856709661451
1252,-1145,53.5541050981087,13.397639990488699,14,red,1764,1,1154.28350805156
1253,415,54.5154448327606,15.271541173203302,18,red,1764,33,1990.05408966125
1254,-1660,42.2292245180027,13.111983301007301,19,red,1764,36,2105.16311580779
1255,-404,41.8611888783541,11.215479585008302,23,green,1764,24,1984.03950692558
1256,-30,45.8734490360299,12.1974881870331,12,blue,1764,19,1445.03612681495
1257,529,52.496667946000606,14.3290516785534,15,red,1764,24,1560.61840159625
1258,-1950,51.9930012249784,14.182374084918301,19,blue,1764,7,1487.28345727082
1259,-1094,36.6908557824607,9.83356304978493,15,red,1764,39,2001.02020281707
1260,251,42.5025315496168,13.1003442029846,3,blue,1764,17,1052.97911169688
1261,812,40.007119008264105,10.291082961233,2,red,1765,25,1137.4986432113199
1262,605,58.88492265224179,15.8389013294449,19,green,1765,24,1773.80795480971
1263,-1433,32.8810668818781,8.53581082094782,20,blue,1765,6,1544.52978516302
1264,-1934,45.6452972479317,11.5003514623103,21,black,1765,9,1640.16538469055
1265,387,56.770563325329505,14.5901247428618,13,black,1765,26,1641.3949138782098
1266,433,58.25938582473329,14.9866129259041,13,blue,1765,16,1445.4679259321
1267,-407,55.406071897631996,14.135814576884401,2,red,1765,13,938.5080920009281
1268,227,41.1032514377893,10.6065991723776,10,blue,1765,36,1721.0161328345998
1269,452,50.8794599394571,13.9841345481917,11,blue,1765,38,1805.44402141155
1270,1261,46.208647909500705,11.800928671672699,2,red,1765,26,1089.7755216937599
1271,-1068,61.454659516884,18.0236480725968,2,green,1765,6,836.9625073388639
1272,-255,45.90632435325371,11.9613134819544,4,red,1765,11,964.676480654963
1273,623,48.3045123876675,13.7195352676212,28,blue,1765,38,2408.7711163640197
1274,-810,67.1992509321593,17.838116801146,1,blue,1765,20,1029.1146821975399
1275,534,58.29720413552361,16.396533637823698,4,red,1765,4,760.8049773455409
1276,1001,59.5544185461701,15.6573668263954,21,red,1765,25,1865.98071317859
1277,-999,39.0374660813737,10.1904983428662,36,red,1765,8,2230.9736394367396
1278,1030,50.288154780922206,14.805034832917302,26,blue,1765,33,2211.6869902252697
1279,29,55.33171798845961,14.225681592976802,3,red,1766,32,1385.54088240823
1280,870,41.890352776391,11.536135685151699,9,red,1766,39,1616.57535327132
1281,1361,51.6490556375212,13.686388791522301,14,red,1766,4,1120.7276254794
1282,1664,57.60876260387771,16.0986270095012,6,green,1766,39,1590.93328927691
1283,-901,45.95036888505361,11.6567785404565,2,blue,1766,32,1312.3936850202301
1284,-1768,51.5243406762032,13.0519555229842,0,red,1766,21,1029.12739915388
1285,1576,56.593720204978,16.9290843250037,8,blue,1766,32,1530.8863729075101
1286,1442,51.7290082628864,13.166510283429698,1,blue,1766,6,646.2036648600331
1287,1553,42.25034622451,10.768726617967902,9,green,1766,1,970.785636961862
1288,-1346,44.870041925872,16.3528645839088,9,red,1766,8,1131.2497121369
1289,735,49.465292882117204,12.637860001977401,0,green,1766,34,1189.64059850392
1290,-278,58.566772322514495,15.9220490183656,8,blue,1766,4,998.842805310287
1291,669,56.7063168292411,14.4191163235604,13,blue,1766,19,1446.0728771064498
1292,1780,44.6599341336308,11.2787646815098,5,red,1766,39,1564.09411510568
1293,1068,45.92636460767589,12.5119642930465,6,blue,1766,32,1359.07417053652
1294,-283,47.7911861808506,12.103957788141802,11,blue,1766,21,1435.68758737233
1295,-292,45.3507436609194,12.255865440234402,6,green,1766,14,1088.1188728539698
1296,101,56.7561794303611,15.8592015579353,6,red,1766,2,846.9655372339439
1297,-783,46.72781058732821,11.74238554352,1,red,1766,12,898.0849555235001
1298,1688,57.0608556651188,15.284874814946198,12,red,1766,38,1854.2845925450601
1299,-1551,49.430210808144,12.9693871531265,5,red,1766,34,1510.3841844762803
1300,-1925,59.7334975160627,14.973676489851599,1,blue,1766,11,865.321287031011
1301,698,40.731631730679496,12.3946948676498,37,red,1767,25,2445.4782795812303
1302,787,50.2993093111848,13.1321418714368,8,red,1767,14,1092.05717323586
1303,1749,48.972709434328,13.2042401968634,18,red,1767,14,1620.39999034455
1304,1187,52.482714338636,13.853657570968199,13,red,1767,39,1786.5417225433102
1305,172,55.9663439646144,16.6699889047619,6,red,1767,2,926.037469318546
1306,500,53.340130401507,14.8805117526444,17,red,1767,18,1530.47132403912
1307,-229,50.0415891103695,12.991547767358501,5,red,1767,35,1510.6439267799099
1308,1553,53.609768642839,14.9586996302053,1,red,1767,36,1351.90210775046
1309,-1529,39.7899468242155,10.165814838813699,2,blue,1767,40,1506.8743194857097
1310,1099,44.891283376647394,11.4935954419296,26,red,1767,10,1768.68857167138
1311,905,54.810086440518894,13.873923990183101,2,red,1767,20,957.123279546688
1312,822,48.8333609646481,12.5824339067971,1,blue,1767,8,674.324048103618
1313,-575,42.8869949854136,13.737519814818,2,red,1767,8,840.274596093906
1314,1182,65.7744356156584,16.4616256775042,14,red,1767,33,1726.9275090903197
1315,1282,53.8722613854655,13.6856509398284,2,red,1767,35,1263.10718481984
1316,-1421,56.8293993646959,14.483643776428199,24,red,1768,33,2220.0475026252698
1317,452,48.9394867317735,12.9896654638521,1,green,1768,1,659.487028886805
1318,-503,36.7875890944469,9.67087052455961,2,blue,1768,17,1042.20327311095
1319,771,48.9302331636715,12.7304867151906,1,blue,1768,16,880.54689597768
1320,-760,60.686870431623404,15.4854508736411,7,green,1768,25,1367.34332433284
1321,-1323,54.8447970158786,15.3983506654339,11,red,1768,24,1537.20912775581
1322,-296,69.5335097706404,18.190417738181697,25,blue,1768,3,1691.6816919576902
1323,426,63.2438160555799,16.2559154746679,6,red,1768,9,1012.9153009398599
1324,-954,42.2260026468068,14.0746177920639,7,green,1768,11,1101.6476273683802
1325,618,71.011003818654,18.0797712912045,2,red,1768,40,1376.27332616086
1326,541,45.714637294290895,12.4399385898583,5,red,1768,38,1487.7212308643698
1327,-1350,56.6812699438359,14.564794873849198,3,red,1768,10,930.614834716444
1328,683,58.307717471226795,16.4053710378872,4,blue,1768,26,1179.60210969367
1329,-1538,49.7326012963138,14.956452977160302,0,red,1768,23,1035.52670175981
1330,-1291,51.9692116727938,13.1869600893435,23,red,1768,5,1649.3563033128798
1331,1375,59.1284214808368,15.464897701766901,8,red,1768,10,1009.4638237707302
1332,-1595,45.8035384567136,11.834657604379101,37,red,1768,15,2381.98810203457
1333,1400,51.1536967013865,14.079048995931899,11,red,1768,29,1498.45714105521
1334,-1854,51.047391236303994,13.4136914290745,6,blue,1768,19,1258.73411877974
1335,1591,49.1419872725194,14.9506672770806,1,green,1768,4,716.373252150907
1336,1297,41.047259728657295,10.4108787325651,5,red,1768,14,968.5497110767419
1337,1282,46.9087654555097,12.2580266575765,1,blue,1768,16,832.40222524059
1338,1342,51.2859268032825,12.9736395443992,2,blue,1769,30,1162.7586369819098
1339,-599,53.341606758587,16.3842219764679,3,red,1769,19,1140.32507625795
1340,-171,49.8116151509929,16.021913305789003,0,blue,1769,14,899.4744148668599
1341,-830,51.8003137803201,13.108141452887402,0,red,1769,14,863.4725727312019
1342,1246,44.72688090543429,11.332021563135,8,red,1769,14,1098.8546362817501
1343,-1731,49.610962625864296,13.824385318496198,23,red,1769,33,2167.5180779627804
1344,118,41.8208927131636,11.481467459063198,30,green,1769,21,2210.24283425133
1345,-1992,42.5053421022564,11.2223641627051,37,red,1769,26,2570.8367103718697
1346,-497,50.1360980143303,13.473693470929101,18,black,1769,31,1952.5116516054502
1347,854,55.931560895827104,14.156450198835799,30,blue,1769,36,2437.95933911672
1348,1149,54.8382738498458,15.182677951684198,15,blue,1769,21,1536.8486775328302
1349,462,49.517261632385505,14.699785597646,12,blue,1769,37,1803.97858578822
1350,770,46.373835847114705,12.593010663096099,6,blue,1769,20,1138.36203661089
1351,-917,41.2752075859487,10.419901405767302,31,blue,1769,26,2342.9493403216397
1352,-621,44.381652897608205,12.3367816010099,18,blue,1769,24,1773.2100484013897
1353,-684,38.6664876762356,9.967695948936688,31,red,1769,11,2075.98550687352
1354,1028,55.1947042914865,13.980019848508599,2,blue,1769,38,1358.77596348465
1355,-1857,45.9674607669942,11.5872433270795,6,green,1769,26,1375.5674601095402
1356,-1310,49.091125379132606,12.3652302159002,7,green,1769,7,1017.0008947198199
1357,-1818,55.9955385939947,14.048220838912801,21,blue,1769,15,1747.74877906176
1358,-1349,49.637189625592,12.782716376897199,7,red,1769,17,1189.37888118835
1359,-322,51.0032894006508,13.5201057205071,7,blue,1769,5,937.646717169626
1360,1164,51.50804218234221,15.9457912209479,8,blue,1770,21,1248.20429371181
1361,-1547,41.06811861633361,10.2918921414181,1,red,1770,31,1259.0225464432801
1362,-771,59.060605314101494,16.9231867797802,21,red,1770,24,1920.9571806317101
1363,-301,47.208535493747995,14.5161261132183,49,green,1770,34,3272.58471273122
1364,-1034,45.844239430101204,13.648001136497701,1,red,1770,25,1134.54058251283
1365,-767,52.2942145095276,14.4133581023741,2,red,1770,39,1456.9228078444598
1366,589,52.3387318988891,13.632107075993,17,red,1770,9,1334.1576105952902
1367,-1675,57.24231631621959,14.8582870642102,6,blue,1770,9,1011.63689768321
1368,-686,66.5995546389792,17.1218683439412,1,red,1770,15,961.371322862197
1369,-1348,51.3381880630195,12.946874853140098,11,red,1770,19,1403.89716843949
1370,-254,44.3985257831516,11.854569736200302,0,green,1770,26,1124.4297099214698
1371,750,51.6208101237714,13.305229730125502,2,red,1770,37,1324.92848226762
1372,-559,42.6731475979617,11.855303364529,2,red,1770,1,720.5192337148351
1373,1694,51.72593113131371,12.944892951062698,7,red,1770,6,995.196733674043
1374,-1268,50.077258165758295,14.692361672241,13,red,1770,19,1504.6766857905
1375,-93,48.986611522858404,12.3756815158141,11,blue,1770,33,1703.21018432016
1376,-219,40.94826633918979,10.9151340715306,11,red,1770,23,1487.5295287517802
1377,218,61.1528576662328,15.7936411233044,4,blue,1771,36,1480.8941760473801
1378,423,42.702076447357705,11.1298018990022,1,red,1771,33,1283.28957316767
1379,980,44.2224830490973,11.8267760062453,14,blue,1771,7,1220.90549522643
1380,-533,41.936743283537,10.9576086965121,8,red,1771,13,1180.94659185316
1381,-1250,44.537745572872495,11.1538796803772,3,blue,1771,23,1157.05926435939
1382,186,48.104359481426,12.560148164149801,20,blue,1771,13,1640.29419679538
1383,-1506,42.548890202006795,13.2242228477581,6,blue,1771,4,875.736166885056
1384,-1416,59.3414708967733,15.2909539271016,5,red,1771,8,956.833107619546
1385,-1042,54.18660485198111,14.567199131928598,21,red,1771,25,1901.87102107608
1386,507,49.1141737732882,12.5131445697647,5,green,1771,5,819.794259954284
1387,-1143,62.859718163499004,16.283637257060303,8,red,1771,27,1471.78750667612
1388,-1765,37.5580319357713,9.828600925727132,17,blue,1771,11,1520.57851947456
1389,713,49.893543496431704,12.824679509662499,16,red,1771,12,1377.58984166737
1390,-1383,47.149116327213896,13.909991878360401,24,red,1771,12,1797.46273641102
1391,1720,47.13019220349171,12.067777989909,5,blue,1771,12,1070.72764655188
1392,1443,48.815111828367996,12.5055133922388,37,red,1771,16,2308.57771679177
1393,1133,54.825056031422996,14.6216430142293,23,red,1771,34,2115.17920221245
1394,394,51.8746953704118,13.022528067340698,13,red,1771,5,1217.82353994077
1395,990,59.226109343076295,15.4715051219003,9,red,1771,17,1201.28064368086
1396,783,49.8854992250839,13.1457023292529,8,red,1771,23,1324.7898800888902
1397,1159,58.6934549391511,16.0404721803603,4,blue,1771,33,1329.2206054697801
1398,956,59.639891443445904,15.043331666301802,13,red,1771,32,1662.19339560715
1399,1283,59.7045557279677,15.0005506077916,6,red,1771,12,1019.14756450407
1400,453,52.771565265445396,13.2442928248677,9,green,1771,13,1228.2655731128
1401,-451,42.7393424815374,12.428804104195098,0,red,1771,35,1275.67439198626
1402,-964,48.421264930168505,12.9968101490117,1,green,1772,39,1444.88861170607
1403,-843,51.9614094070811,13.102441505615099,0,red,1772,40,1393.2001311633899
1404,987,49.3459195195033,12.685711325571999,8,red,1772,7,943.3969070170571
1405,1538,58.15678903430321,14.782474033924698,28,red,1772,14,1991.9545171770899
1406,-1986,50.7755050801057,13.880555124733,5,blue,1772,5,878.950322851518
1407,945,48.9434715027841,12.2984921016614,10,blue,1772,36,1632.4823061724499
1408,-541,45.6813035148287,11.526791265865299,5,blue,1772,31,1409.7816681466
1409,-1274,60.732971192182504,15.6577114753503,2,blue,1772,34,1383.1241419622597
1410,586,42.757484442998,10.7041276876647,5,red,1772,2,726.033950328004
1411,-1277,44.1652105527172,11.139050262767698,6,red,1772,13,1096.0090854248801
1412,1081,44.4732809108634,11.5859362586622,19,green,1772,21,1681.5312216553698
1413,1667,76.0420793659522,19.6996483903263,9,red,1772,31,1576.8779135510902
1414,-90,57.0545057980895,15.787885903261198,23,red,1772,30,2108.28074909001
1415,568,45.4347514037549,11.5450247366736,4,green,1772,11,923.7205480944169
1416,22,43.14271994728271,10.8976505270994,7,blue,1772,33,1538.09607976986
1417,-79,48.932268051582604,13.2913076602814,0,red,1772,38,1353.10563644628
1418,-1167,44.7425728471274,12.1471195749815,35,red,1772,32,2605.60847042888
1419,1184,44.33484760349629,15.464984879803698,3,red,1773,6,708.069518818968
1420,205,46.890310618719504,13.054209721155901,22,red,1773,39,2292.24218355336
1421,730,56.4567306586446,14.3502675739139,29,blue,1773,19,2039.81318020561
1422,-723,46.2832235519316,11.897126682393901,1,red,1773,37,1387.1512110037302
1423,224,51.4952945031774,13.148557672104499,10,blue,1773,17,1359.1849741922001
1424,640,50.3380234055208,12.721048143226302,8,red,1773,7,971.405025932918
1425,-1504,47.34101981786261,13.5529113749254,12,red,1773,11,1277.27237510026
1426,893,55.87959521014339,15.526488219503698,1,blue,1773,30,1150.1488689677699
1427,734,50.0737481494381,14.399209084020299,40,blue,1773,4,2154.88567313359
1428,1274,42.1286557770395,11.0580856424539,2,red,1773,31,1230.9736210301198
1429,1177,62.6232450581699,17.8252726291424,5,blue,1773,11,919.8640321182629
1430,-106,59.5727276328131,15.414667313246,3,red,1773,1,706.264513434622
1431,1301,36.4216690836691,10.0902186908859,7,red,1773,1,799.4992092996919
1432,343,54.0008120102071,15.1342352463305,3,blue,1773,9,882.9348774527859
1433,-903,48.531891479866296,18.4242110436448,27,blue,1773,1,1664.36390791323
1434,1795,44.722887228172596,11.9094143190291,3,blue,1773,5,833.158728509931
1435,1131,36.863464341409,10.361712595616302,21,blue,1773,24,1807.5602125665698
1436,-1572,44.1222352428613,13.1647980800098,0,red,1773,16,942.780129883302
1437,1038,45.400554166766604,11.9573201908811,22,red,1773,40,2152.83091800211
1438,-1378,52.5846549750486,13.404308583894599,18,red,1773,35,2028.4247812180802
1439,-1667,59.058452431009904,15.073482242387199,15,blue,1773,40,2014.8892835612803
1440,1306,56.723871608652104,14.844122513992698,17,red,1774,31,1805.54496365303
1441,145,45.8429691592745,11.773813622224901,13,red,1774,15,1415.3982233935901
1442,1765,50.1149243198578,12.549410944065599,1,red,1774,40,1467.7052603493398
1443,-1791,53.35792236820371,15.431825177881802,4,green,1774,4,842.95134832489
1444,1288,47.37019715938129,12.395104374073801,26,red,1774,7,1663.9008889171698
1445,972,48.37566999627279,14.5498029297401,4,red,1774,10,846.459573160005
1446,615,60.039768036785,15.3150751810415,9,red,1774,33,1520.85319573138
